TRANSACTION_ID,PRODUCT_ID,CUSTOMER_ID,STORE_ID,T_DATE,QUANTITY
9969,P-1082,C-18,S-4,2023-12-12,7
1512,P-1031,C-11,S-4,2023-12-11,8
1135,P-1098,C-39,S-7,2023-12-11,9
1296,P-1067,C-18,S-9,2023-12-11,3
2494,P-1025,C-29,S-1,2023-12-11,3
1840,P-1096,C-19,S-3,2023-12-11,5
2064,P-1092,C-9,S-9,2023-12-11,7
3469,P-1043,C-30,S-8,2023-12-11,3
3149,P-1043,C-8,S-2,2023-12-11,6
3166,P-1091,C-1,S-4,2023-12-11,7
3212,P-1069,C-23,S-7,2023-12-11,7
4436,P-1011,C-12,S-8,2023-12-11,9
3965,P-1015,C-22,S-7,2023-12-11,8
3996,P-1078,C-39,S-9,2023-12-11,6
4302,P-1027,C-36,S-4,2023-12-11,9
5607,P-1040,C-13,S-5,2023-12-11,7
5285,P-1028,C-43,S-4,2023-12-11,9
6364,P-1095,C-35,S-3,2023-12-11,3
5960,P-1070,C-11,S-8,2023-12-11,3
6008,P-1075,C-45,S-6,2023-12-11,3
6231,P-1042,C-39,S-1,2023-12-11,4
7421,P-1045,C-3,S-5,2023-12-11,4
7304,P-1037,C-42,S-8,2023-12-11,2
8421,P-1090,C-36,S-5,2023-12-11,2
8192,P-1053,C-12,S-8,2023-12-11,9
8274,P-1072,C-44,S-9,2023-12-11,8
9608,P-1044,C-36,S-8,2023-12-11,3
8961,P-1057,C-11,S-10,2023-12-11,1
9664,P-1000,C-43,S-6,2023-12-11,4
163,P-1098,C-33,S-5,2023-12-10,6
2376,P-1026,C-37,S-2,2023-12-10,8
2684,P-1036,C-45,S-6,2023-12-10,1
3346,P-1093,C-10,S-3,2023-12-10,9
4061,P-1044,C-6,S-8,2023-12-10,10
5414,P-1025,C-32,S-3,2023-12-10,6
5162,P-1019,C-44,S-3,2023-12-10,9
5781,P-1021,C-21,S-8,2023-12-10,9
5892,P-1019,C-8,S-7,2023-12-10,2
7231,P-1052,C-40,S-10,2023-12-10,9
8400,P-1002,C-29,S-2,2023-12-10,2
8465,P-1053,C-49,S-3,2023-12-10,10
7862,P-1079,C-46,S-6,2023-12-10,3
8668,P-1073,C-39,S-7,2023-12-10,9
9468,P-1033,C-11,S-6,2023-12-10,3
9522,P-1024,C-2,S-5,2023-12-10,6
9527,P-1047,C-7,S-8,2023-12-10,8
8786,P-1023,C-3,S-2,2023-12-10,5
9231,P-1099,C-6,S-5,2023-12-10,10
9932,P-1077,C-5,S-4,2023-12-10,8
9996,P-1088,C-34,S-5,2023-12-10,3
551,P-1020,C-29,S-3,2023-12-09,4
220,P-1003,C-11,S-4,2023-12-09,10
692,P-1063,C-33,S-3,2023-12-09,8
739,P-1063,C-12,S-4,2023-12-09,9
2470,P-1075,C-32,S-8,2023-12-09,3
2512,P-1007,C-19,S-2,2023-12-09,9
2313,P-1001,C-42,S-8,2023-12-09,1
3528,P-1077,C-5,S-7,2023-12-09,3
3679,P-1019,C-31,S-2,2023-12-09,5
4248,P-1003,C-2,S-6,2023-12-09,6
5551,P-1050,C-24,S-3,2023-12-09,6
5096,P-1096,C-23,S-6,2023-12-09,6
5727,P-1070,C-43,S-2,2023-12-09,9
6129,P-1075,C-13,S-5,2023-12-09,9
6218,P-1050,C-41,S-2,2023-12-09,8
6621,P-1071,C-4,S-2,2023-12-09,4
7275,P-1024,C-31,S-6,2023-12-09,5
7289,P-1096,C-17,S-3,2023-12-09,4
8455,P-1013,C-17,S-10,2023-12-09,8
8704,P-1062,C-15,S-8,2023-12-09,1
9150,P-1076,C-27,S-4,2023-12-09,4
9281,P-1041,C-33,S-6,2023-12-09,6
9680,P-1002,C-3,S-2,2023-12-09,4
9831,P-1047,C-13,S-5,2023-12-09,7
9874,P-1054,C-36,S-9,2023-12-09,8
593,P-1056,C-46,S-5,2023-12-08,9
480,P-1039,C-7,S-4,2023-12-08,6
816,P-1013,C-37,S-7,2023-12-08,8
1333,P-1063,C-20,S-2,2023-12-08,4
1763,P-1017,C-44,S-6,2023-12-08,7
2248,P-1071,C-27,S-9,2023-12-08,6
2703,P-1079,C-28,S-7,2023-12-08,2
3196,P-1087,C-30,S-3,2023-12-08,3
4406,P-1096,C-27,S-7,2023-12-08,9
4438,P-1030,C-45,S-5,2023-12-08,5
3914,P-1037,C-32,S-8,2023-12-08,8
3946,P-1090,C-45,S-9,2023-12-08,8
4337,P-1020,C-42,S-2,2023-12-08,1
4697,P-1081,C-28,S-7,2023-12-08,7
5461,P-1066,C-10,S-5,2023-12-08,4
5603,P-1068,C-46,S-7,2023-12-08,4
4818,P-1027,C-46,S-1,2023-12-08,7
5296,P-1066,C-4,S-7,2023-12-08,7
5327,P-1070,C-24,S-8,2023-12-08,5
6617,P-1015,C-9,S-7,2023-12-08,2
6748,P-1067,C-48,S-6,2023-12-08,4
8399,P-1017,C-36,S-6,2023-12-08,6
8495,P-1052,C-10,S-10,2023-12-08,1
8108,P-1084,C-30,S-2,2023-12-08,4
8196,P-1091,C-1,S-9,2023-12-08,3
9015,P-1070,C-20,S-4,2023-12-08,3
9266,P-1069,C-7,S-4,2023-12-08,6
9641,P-1046,C-47,S-3,2023-12-08,8
9769,P-1007,C-36,S-9,2023-12-08,7
9865,P-1000,C-36,S-8,2023-12-08,4
9884,P-1040,C-33,S-2,2023-12-08,5
607,P-1011,C-38,S-6,2023-12-07,7
631,P-1048,C-18,S-2,2023-12-07,6
452,P-1073,C-29,S-3,2023-12-07,5
1617,P-1013,C-8,S-3,2023-12-07,6
888,P-1075,C-23,S-4,2023-12-07,6
1031,P-1020,C-48,S-7,2023-12-07,10
1048,P-1040,C-47,S-6,2023-12-07,7
1957,P-1042,C-1,S-5,2023-12-07,7
2901,P-1011,C-49,S-6,2023-12-07,4
4531,P-1045,C-18,S-2,2023-12-07,6
4297,P-1003,C-10,S-6,2023-12-07,9
5528,P-1047,C-45,S-7,2023-12-07,4
5630,P-1072,C-21,S-9,2023-12-07,5
5102,P-1019,C-29,S-9,2023-12-07,7
5262,P-1031,C-9,S-5,2023-12-07,3
6403,P-1072,C-7,S-9,2023-12-07,2
6125,P-1076,C-6,S-6,2023-12-07,9
6185,P-1038,C-2,S-2,2023-12-07,6
6789,P-1003,C-4,S-8,2023-12-07,4
6807,P-1007,C-30,S-7,2023-12-07,8
6845,P-1071,C-16,S-8,2023-12-07,2
7283,P-1024,C-31,S-7,2023-12-07,5
8350,P-1004,C-47,S-2,2023-12-07,10
8180,P-1043,C-18,S-5,2023-12-07,7
9422,P-1098,C-42,S-5,2023-12-07,4
9423,P-1077,C-34,S-5,2023-12-07,9
8894,P-1044,C-27,S-3,2023-12-07,1
540,P-1018,C-26,S-2,2023-12-06,1
544,P-1010,C-40,S-10,2023-12-06,2
157,P-1050,C-44,S-7,2023-12-06,1
1655,P-1062,C-22,S-4,2023-12-06,3
854,P-1098,C-39,S-3,2023-12-06,8
1261,P-1052,C-45,S-9,2023-12-06,4
3069,P-1022,C-24,S-7,2023-12-06,7
3180,P-1065,C-31,S-6,2023-12-06,7
3249,P-1078,C-41,S-5,2023-12-06,6
3369,P-1010,C-12,S-6,2023-12-06,8
3401,P-1079,C-21,S-7,2023-12-06,5
3773,P-1092,C-35,S-8,2023-12-06,2
3803,P-1036,C-47,S-9,2023-12-06,2
3911,P-1097,C-48,S-5,2023-12-06,2
5557,P-1007,C-12,S-6,2023-12-06,10
5072,P-1057,C-22,S-9,2023-12-06,2
6563,P-1034,C-28,S-8,2023-12-06,4
6287,P-1030,C-14,S-5,2023-12-06,4
6779,P-1018,C-30,S-5,2023-12-06,7
7044,P-1029,C-22,S-9,2023-12-06,1
7879,P-1087,C-28,S-6,2023-12-06,9
8035,P-1093,C-10,S-3,2023-12-06,7
8566,P-1051,C-29,S-7,2023-12-06,3
9388,P-1059,C-21,S-9,2023-12-06,9
9536,P-1041,C-2,S-4,2023-12-06,3
646,P-1073,C-34,S-7,2023-12-05,8
86,P-1015,C-22,S-5,2023-12-05,4
769,P-1086,C-27,S-1,2023-12-05,1
858,P-1089,C-19,S-4,2023-12-05,8
1210,P-1095,C-35,S-3,2023-12-05,8
2451,P-1076,C-12,S-10,2023-12-05,4
2491,P-1049,C-46,S-2,2023-12-05,10
2503,P-1022,C-48,S-7,2023-12-05,8
1765,P-1047,C-49,S-9,2023-12-05,3
2246,P-1078,C-9,S-5,2023-12-05,2
2787,P-1072,C-43,S-8,2023-12-05,9
2968,P-1063,C-22,S-3,2023-12-05,2
3017,P-1002,C-5,S-4,2023-12-05,3
4586,P-1034,C-46,S-2,2023-12-05,2
5504,P-1052,C-25,S-2,2023-12-05,5
4873,P-1006,C-13,S-7,2023-12-05,2
4879,P-1035,C-8,S-3,2023-12-05,5
5761,P-1055,C-41,S-3,2023-12-05,8
6108,P-1048,C-21,S-5,2023-12-05,4
6628,P-1087,C-23,S-2,2023-12-05,9
7523,P-1032,C-38,S-5,2023-12-05,1
7060,P-1059,C-9,S-6,2023-12-05,4
7256,P-1021,C-10,S-3,2023-12-05,6
7284,P-1063,C-30,S-2,2023-12-05,3
8479,P-1041,C-40,S-1,2023-12-05,4
8538,P-1035,C-30,S-6,2023-12-05,6
7642,P-1054,C-45,S-5,2023-12-05,6
9453,P-1046,C-16,S-6,2023-12-05,8
9506,P-1065,C-33,S-2,2023-12-05,9
8933,P-1050,C-45,S-2,2023-12-05,6
9197,P-1098,C-40,S-4,2023-12-05,3
9779,P-1055,C-42,S-2,2023-12-05,1
9929,P-1023,C-12,S-4,2023-12-05,9
201,P-1047,C-19,S-7,2023-12-04,5
256,P-1008,C-9,S-8,2023-12-04,2
738,P-1074,C-43,S-7,2023-12-04,7
1518,P-1040,C-21,S-3,2023-12-04,8
998,P-1046,C-14,S-3,2023-12-04,3
1041,P-1077,C-25,S-7,2023-12-04,2
1126,P-1055,C-50,S-9,2023-12-04,5
2559,P-1011,C-44,S-3,2023-12-04,1
2138,P-1035,C-32,S-8,2023-12-04,9
2729,P-1056,C-49,S-5,2023-12-04,5
3374,P-1061,C-32,S-6,2023-12-04,4
4359,P-1091,C-30,S-6,2023-12-04,8
4511,P-1074,C-35,S-8,2023-12-04,3
5624,P-1043,C-11,S-4,2023-12-04,3
4842,P-1009,C-15,S-3,2023-12-04,5
4961,P-1040,C-45,S-4,2023-12-04,1
5135,P-1029,C-8,S-8,2023-12-04,1
5308,P-1064,C-1,S-8,2023-12-04,6
6400,P-1027,C-48,S-9,2023-12-04,5
6513,P-1017,C-42,S-4,2023-12-04,3
6081,P-1035,C-47,S-7,2023-12-04,6
6245,P-1061,C-33,S-8,2023-12-04,9
6669,P-1064,C-8,S-3,2023-12-04,5
6715,P-1015,C-49,S-5,2023-12-04,4
7516,P-1082,C-39,S-6,2023-12-04,2
6742,P-1081,C-16,S-10,2023-12-04,5
6777,P-1012,C-36,S-4,2023-12-04,9
7640,P-1031,C-5,S-3,2023-12-04,6
7890,P-1093,C-16,S-4,2023-12-04,7
8049,P-1073,C-47,S-8,2023-12-04,7
9619,P-1029,C-29,S-6,2023-12-04,6
7,P-1006,C-49,S-9,2023-12-03,10
1479,P-1033,C-21,S-10,2023-12-03,3
890,P-1064,C-44,S-1,2023-12-03,5
1363,P-1019,C-34,S-10,2023-12-03,7
1377,P-1001,C-43,S-6,2023-12-03,1
2631,P-1042,C-2,S-3,2023-12-03,3
2283,P-1058,C-36,S-3,2023-12-03,1
3539,P-1031,C-7,S-2,2023-12-03,2
3566,P-1058,C-26,S-6,2023-12-03,1
3581,P-1045,C-25,S-7,2023-12-03,7
3322,P-1099,C-22,S-3,2023-12-03,2
4834,P-1061,C-13,S-9,2023-12-03,6
5224,P-1036,C-26,S-5,2023-12-03,4
5677,P-1017,C-43,S-5,2023-12-03,8
5734,P-1035,C-47,S-9,2023-12-03,4
5962,P-1056,C-13,S-4,2023-12-03,3
5975,P-1032,C-19,S-5,2023-12-03,5
6165,P-1092,C-29,S-5,2023-12-03,10
7559,P-1029,C-30,S-6,2023-12-03,5
6852,P-1091,C-48,S-4,2023-12-03,1
6868,P-1076,C-8,S-6,2023-12-03,6
6977,P-1057,C-43,S-4,2023-12-03,8
8634,P-1050,C-39,S-1,2023-12-03,3
8752,P-1093,C-23,S-5,2023-12-03,7
8779,P-1032,C-36,S-2,2023-12-03,4
8781,P-1098,C-14,S-5,2023-12-03,3
9287,P-1067,C-38,S-4,2023-12-03,4
9677,P-1076,C-49,S-6,2023-12-03,9
9681,P-1070,C-26,S-9,2023-12-03,2
126,P-1060,C-34,S-6,2023-12-02,7
1473,P-1026,C-15,S-5,2023-12-02,4
3590,P-1096,C-13,S-4,2023-12-02,5
2965,P-1071,C-5,S-2,2023-12-02,9
3093,P-1030,C-46,S-9,2023-12-02,9
5455,P-1085,C-37,S-9,2023-12-02,7
5567,P-1014,C-42,S-5,2023-12-02,1
5632,P-1015,C-27,S-4,2023-12-02,7
5660,P-1032,C-40,S-5,2023-12-02,3
6333,P-1035,C-9,S-4,2023-12-02,6
6560,P-1004,C-45,S-8,2023-12-02,2
6027,P-1027,C-27,S-3,2023-12-02,9
6796,P-1049,C-17,S-6,2023-12-02,7
6809,P-1079,C-24,S-9,2023-12-02,7
6987,P-1019,C-45,S-2,2023-12-02,6
7165,P-1045,C-8,S-9,2023-12-02,9
7370,P-1003,C-29,S-9,2023-12-02,6
8148,P-1068,C-25,S-3,2023-12-02,6
9028,P-1012,C-13,S-2,2023-12-02,2
9035,P-1025,C-28,S-8,2023-12-02,8
9219,P-1061,C-28,S-7,2023-12-02,2
9651,P-1010,C-25,S-5,2023-12-02,4
537,P-1024,C-8,S-5,2023-12-01,9
36,P-1008,C-10,S-6,2023-12-01,3
275,P-1070,C-18,S-4,2023-12-01,10
686,P-1059,C-5,S-10,2023-12-01,4
1601,P-1048,C-9,S-2,2023-12-01,4
870,P-1038,C-46,S-2,2023-12-01,5
1376,P-1020,C-10,S-8,2023-12-01,5
3603,P-1051,C-36,S-2,2023-12-01,1
3222,P-1030,C-36,S-2,2023-12-01,3
3349,P-1052,C-15,S-5,2023-12-01,7
4421,P-1065,C-28,S-6,2023-12-01,3
4706,P-1030,C-4,S-5,2023-12-01,5
6344,P-1079,C-29,S-4,2023-12-01,5
5862,P-1088,C-12,S-5,2023-12-01,10
5868,P-1026,C-29,S-5,2023-12-01,8
5980,P-1073,C-24,S-4,2023-12-01,6
6904,P-1031,C-37,S-4,2023-12-01,6
6967,P-1084,C-28,S-9,2023-12-01,6
7203,P-1090,C-6,S-8,2023-12-01,6
8320,P-1034,C-28,S-1,2023-12-01,9
8561,P-1095,C-21,S-3,2023-12-01,9
9431,P-1004,C-46,S-8,2023-12-01,8
9870,P-1023,C-32,S-8,2023-12-01,7
1487,P-1001,C-41,S-2,2023-11-30,5
937,P-1001,C-12,S-9,2023-11-30,8
1198,P-1075,C-3,S-8,2023-11-30,6
1791,P-1072,C-9,S-7,2023-11-30,9
1996,P-1016,C-37,S-6,2023-11-30,7
2091,P-1058,C-38,S-8,2023-11-30,4
2323,P-1024,C-26,S-5,2023-11-30,9
2362,P-1084,C-20,S-1,2023-11-30,5
2760,P-1060,C-4,S-9,2023-11-30,4
3577,P-1083,C-41,S-9,2023-11-30,1
3200,P-1071,C-14,S-2,2023-11-30,6
3228,P-1039,C-27,S-1,2023-11-30,4
4367,P-1016,C-39,S-3,2023-11-30,7
4574,P-1064,C-47,S-10,2023-11-30,6
3783,P-1016,C-38,S-3,2023-11-30,2
3843,P-1062,C-8,S-4,2023-11-30,2
5492,P-1094,C-30,S-8,2023-11-30,8
4941,P-1007,C-4,S-5,2023-11-30,10
6543,P-1084,C-16,S-8,2023-11-30,6
6146,P-1054,C-45,S-7,2023-11-30,6
7491,P-1095,C-4,S-4,2023-11-30,5
6869,P-1046,C-22,S-6,2023-11-30,2
7706,P-1030,C-32,S-1,2023-11-30,2
7767,P-1034,C-11,S-3,2023-11-30,7
7945,P-1009,C-16,S-9,2023-11-30,6
9441,P-1053,C-12,S-4,2023-11-30,10
9525,P-1049,C-13,S-6,2023-11-30,7
9531,P-1052,C-12,S-8,2023-11-30,8
9544,P-1012,C-6,S-6,2023-11-30,6
9586,P-1004,C-46,S-4,2023-11-30,8
9267,P-1058,C-13,S-3,2023-11-30,6
9704,P-1045,C-41,S-9,2023-11-30,5
1511,P-1027,C-36,S-7,2023-11-29,9
1583,P-1066,C-18,S-4,2023-11-29,3
1080,P-1056,C-8,S-8,2023-11-29,5
1238,P-1048,C-40,S-4,2023-11-29,1
1343,P-1018,C-18,S-3,2023-11-29,2
1832,P-1096,C-16,S-2,2023-11-29,5
1943,P-1072,C-42,S-1,2023-11-29,6
2216,P-1053,C-38,S-9,2023-11-29,7
3512,P-1006,C-23,S-5,2023-11-29,1
2791,P-1070,C-18,S-2,2023-11-29,9
4525,P-1034,C-47,S-7,2023-11-29,10
3771,P-1055,C-31,S-10,2023-11-29,2
4275,P-1088,C-24,S-8,2023-11-29,2
5585,P-1083,C-23,S-7,2023-11-29,8
4764,P-1023,C-32,S-1,2023-11-29,6
4827,P-1003,C-39,S-9,2023-11-29,2
4932,P-1080,C-27,S-5,2023-11-29,9
6413,P-1085,C-3,S-6,2023-11-29,1
6450,P-1043,C-2,S-9,2023-11-29,5
5703,P-1017,C-46,S-5,2023-11-29,9
6063,P-1057,C-3,S-2,2023-11-29,9
7109,P-1047,C-36,S-6,2023-11-29,8
7328,P-1031,C-15,S-7,2023-11-29,3
8309,P-1037,C-39,S-7,2023-11-29,4
7971,P-1026,C-9,S-6,2023-11-29,3
8292,P-1069,C-23,S-9,2023-11-29,5
8742,P-1088,C-8,S-9,2023-11-29,7
8964,P-1092,C-26,S-7,2023-11-29,7
906,P-1096,C-38,S-6,2023-11-28,7
1054,P-1042,C-24,S-4,2023-11-28,7
1069,P-1063,C-45,S-4,2023-11-28,6
1079,P-1085,C-25,S-10,2023-11-28,5
1124,P-1061,C-38,S-4,2023-11-28,8
2020,P-1046,C-44,S-4,2023-11-28,3
2101,P-1018,C-20,S-1,2023-11-28,2
2696,P-1072,C-41,S-7,2023-11-28,7
4402,P-1052,C-38,S-4,2023-11-28,4
4447,P-1046,C-17,S-9,2023-11-28,8
4451,P-1055,C-13,S-6,2023-11-28,5
5581,P-1033,C-32,S-8,2023-11-28,2
4915,P-1046,C-12,S-6,2023-11-28,3
5288,P-1097,C-2,S-3,2023-11-28,9
6382,P-1005,C-13,S-8,2023-11-28,2
6531,P-1089,C-28,S-1,2023-11-28,7
6229,P-1016,C-19,S-5,2023-11-28,9
6597,P-1042,C-21,S-9,2023-11-28,6
6625,P-1070,C-5,S-5,2023-11-28,7
7427,P-1078,C-18,S-3,2023-11-28,4
6763,P-1021,C-44,S-9,2023-11-28,7
8371,P-1002,C-16,S-7,2023-11-28,6
9658,P-1060,C-20,S-9,2023-11-28,10
660,P-1045,C-22,S-2,2023-11-27,6
195,P-1016,C-19,S-6,2023-11-27,8
210,P-1087,C-2,S-1,2023-11-27,4
267,P-1012,C-40,S-1,2023-11-27,4
332,P-1071,C-24,S-1,2023-11-27,3
459,P-1067,C-24,S-7,2023-11-27,4
704,P-1092,C-20,S-1,2023-11-27,3
734,P-1026,C-17,S-6,2023-11-27,1
1452,P-1006,C-32,S-8,2023-11-27,7
1567,P-1063,C-2,S-2,2023-11-27,9
1091,P-1098,C-48,S-2,2023-11-27,2
2505,P-1079,C-49,S-3,2023-11-27,2
1954,P-1087,C-27,S-6,2023-11-27,8
2192,P-1048,C-4,S-3,2023-11-27,5
3665,P-1069,C-40,S-8,2023-11-27,9
3022,P-1092,C-30,S-4,2023-11-27,8
3718,P-1072,C-32,S-4,2023-11-27,3
3733,P-1025,C-18,S-4,2023-11-27,7
5469,P-1081,C-27,S-10,2023-11-27,3
5053,P-1008,C-48,S-5,2023-11-27,6
5934,P-1050,C-17,S-9,2023-11-27,5
6163,P-1087,C-30,S-6,2023-11-27,8
6862,P-1065,C-39,S-5,2023-11-27,2
8302,P-1021,C-30,S-8,2023-11-27,5
8316,P-1067,C-14,S-9,2023-11-27,6
9580,P-1093,C-10,S-8,2023-11-27,8
8836,P-1043,C-42,S-5,2023-11-27,2
8845,P-1030,C-26,S-8,2023-11-27,4
8995,P-1065,C-6,S-8,2023-11-27,3
430,P-1074,C-8,S-1,2023-11-26,5
1467,P-1067,C-47,S-4,2023-11-26,5
970,P-1015,C-18,S-2,2023-11-26,2
1001,P-1011,C-45,S-8,2023-11-26,4
2214,P-1049,C-15,S-5,2023-11-26,6
2872,P-1005,C-14,S-7,2023-11-26,4
3288,P-1048,C-37,S-9,2023-11-26,8
5409,P-1022,C-17,S-9,2023-11-26,4
4966,P-1082,C-27,S-10,2023-11-26,3
5180,P-1068,C-30,S-5,2023-11-26,8
5223,P-1085,C-34,S-10,2023-11-26,2
7484,P-1083,C-47,S-10,2023-11-26,8
6846,P-1094,C-19,S-1,2023-11-26,4
7295,P-1083,C-41,S-5,2023-11-26,2
7638,P-1033,C-21,S-5,2023-11-26,4
8605,P-1093,C-10,S-4,2023-11-26,5
9999,P-1075,C-29,S-6,2023-11-26,4
657,P-1017,C-6,S-8,2023-11-25,5
309,P-1019,C-17,S-3,2023-11-25,9
361,P-1052,C-10,S-2,2023-11-25,4
1733,P-1079,C-15,S-3,2023-11-25,9
2023,P-1081,C-31,S-7,2023-11-25,9
3430,P-1041,C-20,S-5,2023-11-25,10
3081,P-1016,C-47,S-5,2023-11-25,7
3337,P-1043,C-9,S-5,2023-11-25,6
3345,P-1091,C-3,S-5,2023-11-25,8
4471,P-1042,C-16,S-5,2023-11-25,8
4585,P-1057,C-33,S-8,2023-11-25,8
3779,P-1002,C-44,S-7,2023-11-25,10
5553,P-1032,C-40,S-5,2023-11-25,5
5639,P-1094,C-23,S-5,2023-11-25,8
5272,P-1014,C-10,S-9,2023-11-25,9
6485,P-1080,C-49,S-9,2023-11-25,5
5977,P-1088,C-17,S-2,2023-11-25,3
6297,P-1060,C-12,S-9,2023-11-25,2
6310,P-1005,C-42,S-2,2023-11-25,10
6311,P-1075,C-42,S-8,2023-11-25,1
7127,P-1052,C-21,S-6,2023-11-25,4
7804,P-1008,C-45,S-3,2023-11-25,6
9543,P-1073,C-25,S-9,2023-11-25,5
9156,P-1004,C-3,S-4,2023-11-25,9
9191,P-1052,C-20,S-4,2023-11-25,8
9329,P-1019,C-36,S-7,2023-11-25,3
9694,P-1010,C-2,S-3,2023-11-25,5
1226,P-1025,C-11,S-3,2023-11-24,6
1231,P-1074,C-38,S-2,2023-11-24,7
1379,P-1065,C-39,S-10,2023-11-24,2
2102,P-1022,C-42,S-1,2023-11-24,8
3513,P-1006,C-41,S-2,2023-11-24,7
3387,P-1099,C-40,S-6,2023-11-24,5
3703,P-1033,C-45,S-5,2023-11-24,2
3746,P-1028,C-31,S-1,2023-11-24,5
3954,P-1093,C-13,S-2,2023-11-24,6
4925,P-1053,C-43,S-2,2023-11-24,2
5068,P-1030,C-18,S-8,2023-11-24,6
5138,P-1052,C-40,S-6,2023-11-24,10
5348,P-1061,C-32,S-6,2023-11-24,3
6477,P-1039,C-43,S-4,2023-11-24,2
5818,P-1024,C-8,S-10,2023-11-24,1
6202,P-1059,C-2,S-2,2023-11-24,8
6210,P-1096,C-25,S-10,2023-11-24,3
7113,P-1091,C-41,S-2,2023-11-24,10
7932,P-1041,C-19,S-4,2023-11-24,7
8684,P-1018,C-44,S-8,2023-11-24,1
8788,P-1079,C-3,S-2,2023-11-24,8
8930,P-1025,C-38,S-5,2023-11-24,10
9695,P-1073,C-25,S-10,2023-11-24,4
9710,P-1066,C-37,S-8,2023-11-24,1
176,P-1089,C-45,S-1,2023-11-23,9
876,P-1025,C-4,S-7,2023-11-23,5
1394,P-1026,C-48,S-4,2023-11-23,5
1420,P-1086,C-4,S-9,2023-11-23,3
1817,P-1095,C-15,S-2,2023-11-23,6
1849,P-1030,C-13,S-8,2023-11-23,3
1923,P-1009,C-7,S-3,2023-11-23,6
3657,P-1077,C-2,S-6,2023-11-23,3
3672,P-1082,C-14,S-2,2023-11-23,4
2932,P-1030,C-46,S-2,2023-11-23,8
3206,P-1075,C-11,S-2,2023-11-23,9
3412,P-1045,C-11,S-10,2023-11-23,7
3974,P-1066,C-29,S-3,2023-11-23,3
4253,P-1027,C-25,S-5,2023-11-23,9
5418,P-1012,C-46,S-8,2023-11-23,4
5464,P-1062,C-17,S-2,2023-11-23,2
5565,P-1070,C-13,S-10,2023-11-23,5
5383,P-1080,C-35,S-8,2023-11-23,10
6417,P-1051,C-29,S-9,2023-11-23,7
5688,P-1086,C-41,S-8,2023-11-23,9
5882,P-1001,C-19,S-2,2023-11-23,2
6588,P-1079,C-22,S-7,2023-11-23,4
6900,P-1063,C-7,S-9,2023-11-23,1
6945,P-1032,C-45,S-3,2023-11-23,6
7657,P-1044,C-8,S-3,2023-11-23,7
8179,P-1078,C-45,S-3,2023-11-23,2
8693,P-1051,C-37,S-4,2023-11-23,3
8802,P-1067,C-40,S-9,2023-11-23,7
9120,P-1012,C-14,S-8,2023-11-23,6
9236,P-1094,C-18,S-7,2023-11-23,9
9798,P-1086,C-4,S-2,2023-11-23,5
46,P-1018,C-39,S-3,2023-11-22,6
63,P-1098,C-21,S-5,2023-11-22,8
310,P-1053,C-2,S-6,2023-11-22,3
784,P-1033,C-18,S-4,2023-11-22,6
908,P-1055,C-33,S-9,2023-11-22,3
1119,P-1014,C-35,S-4,2023-11-22,6
2513,P-1060,C-34,S-5,2023-11-22,2
2621,P-1082,C-2,S-4,2023-11-22,2
1769,P-1029,C-18,S-3,2023-11-22,5
3047,P-1020,C-13,S-9,2023-11-22,2
3411,P-1015,C-18,S-7,2023-11-22,8
4477,P-1086,C-9,S-4,2023-11-22,8
6365,P-1095,C-9,S-6,2023-11-22,4
6412,P-1079,C-24,S-3,2023-11-22,6
5680,P-1032,C-6,S-4,2023-11-22,6
6082,P-1030,C-23,S-7,2023-11-22,4
6614,P-1051,C-21,S-3,2023-11-22,5
7500,P-1017,C-16,S-4,2023-11-22,3
7544,P-1051,C-31,S-9,2023-11-22,4
7554,P-1077,C-21,S-9,2023-11-22,8
6985,P-1021,C-32,S-3,2023-11-22,9
7162,P-1020,C-2,S-8,2023-11-22,8
7292,P-1069,C-27,S-10,2023-11-22,5
8328,P-1027,C-5,S-10,2023-11-22,10
7665,P-1033,C-50,S-4,2023-11-22,4
8762,P-1019,C-34,S-4,2023-11-22,1
8827,P-1080,C-25,S-9,2023-11-22,7
127,P-1070,C-12,S-2,2023-11-21,1
279,P-1034,C-46,S-4,2023-11-21,8
482,P-1033,C-25,S-8,2023-11-21,3
518,P-1013,C-9,S-3,2023-11-21,8
1619,P-1026,C-48,S-1,2023-11-21,5
1018,P-1006,C-10,S-6,2023-11-21,2
2388,P-1040,C-5,S-4,2023-11-21,3
2393,P-1097,C-8,S-2,2023-11-21,6
1898,P-1086,C-20,S-2,2023-11-21,3
2010,P-1098,C-5,S-7,2023-11-21,10
2058,P-1074,C-17,S-8,2023-11-21,4
2113,P-1024,C-46,S-3,2023-11-21,5
2157,P-1039,C-40,S-5,2023-11-21,8
2202,P-1021,C-14,S-2,2023-11-21,6
2210,P-1041,C-20,S-7,2023-11-21,3
3609,P-1082,C-25,S-3,2023-11-21,8
2792,P-1034,C-6,S-3,2023-11-21,3
4354,P-1092,C-28,S-9,2023-11-21,6
4108,P-1081,C-35,S-5,2023-11-21,8
4125,P-1074,C-40,S-9,2023-11-21,3
5668,P-1084,C-3,S-5,2023-11-21,8
5964,P-1001,C-48,S-8,2023-11-21,9
8541,P-1038,C-43,S-8,2023-11-21,1
7650,P-1077,C-41,S-9,2023-11-21,8
8081,P-1061,C-18,S-2,2023-11-21,7
8248,P-1044,C-13,S-8,2023-11-21,9
